uuid,CRM_Desription
9cd6b1ec-b390-4829-89dc-d6a9921f6f6b,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
357dc480-f4cd-4ebf-96c8-692e661af00d,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
65ef9fad-6c73-42a1-a239-7bc77880ee23,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f332c79a-7acc-4347-a743-14750bb3b5a6,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
21d41faa-1152-4ceb-9e98-e9fa3adfc848,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
b309c8cb-cdbe-4dd8-a170-73f1be512805,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
a72d8419-2fae-4552-a7de-4b0644f6f284,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
517212ee-3c17-43fa-b026-5341bd39a819,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
4ad39a07-53a1-4b6e-9c90-c36e9e8b1cc3,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
8ea8878f-854a-47d3-98e8-7e0b8162a186,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d1a7f633-9822-4dcf-a861-27aae975b7ee,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
42df678f-01b1-4960-8c38-2a23eef67659,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
55d4defe-c02a-4848-868f-e59bf8c10243,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-12 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
