uuid,CRM_Desription
cdbdbd8c-3016-4d96-800a-7fa4326826f1,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
c4f75047-1d45-4da8-8052-a3e5f38455e8,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
fad44e73-603d-4cb6-a2b4-e88e33a30ab0,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
41d1140d-ccd3-4172-932e-4a62541bc85e,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
056cdfb3-171d-434d-9a82-8998e93149a1,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f21ebe66-0004-4f30-862f-255a3391ab20,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
df86b327-2419-49b3-925d-f3feaf116240,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d4147a1f-9ada-42d2-bcce-4246a1dd270e,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
4a4c983e-d7c0-49ac-85cf-1a0d0b926f31,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f48c651f-5382-4413-bfe7-bf9ad9ce6493,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
6fe113f3-80d2-4f36-9c29-2fb991fa6ab4,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
dd11d054-ae99-4cc7-93b3-4ab8146497d0,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
a8833fe1-b444-40b8-a1fa-19b3f1955125,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d433e21a-b662-4466-874b-c689138c1e9c,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
ddea30e1-1cd1-4f04-800a-f22e003657b5,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
eb6edba8-b5c6-413d-af86-be3468135258,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
a4f131b0-5d91-43d1-915e-2e4216c80537,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
59f9eb3f-0859-4b74-841b-54dd3043bf30,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
eed70032-7894-4ccf-b0fb-e8a9b0cbd222,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
0c10907a-ff0a-4183-8fce-184ab4e2f99b,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
16568447-46f5-498f-89d0-948d721ba7b4,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
e1926481-a7e7-4512-b95b-a54745e4379e,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f6a52625-86bb-45c3-8611-01b905721bd8,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f0f08590-8a24-4c48-891c-3db4542caedc,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
4e56cbc3-267a-4198-9e9d-da7ffdb15d2f,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d462dbc9-d58f-4566-b507-a15d648f7a0d,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
64eff5f8-2a45-4edb-827e-d905a7f7880e,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
251fd43f-f414-4ee3-8d07-f326139aefaa,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
5fb17dab-f5a4-4075-8e3c-dd55aea265cd,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f24535fd-6a8c-4423-95cc-dfc342e6e072,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
1615ff67-3f86-4519-a0c5-3bec8b42d4fc,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
db37baf8-2602-435a-be25-feced3da8b61,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f513f69c-beac-43f1-8a80-c3015c722d68,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
97bd3298-ba5b-406f-b78d-fa7dfe495cc4,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
979baa2a-b358-4ed6-95de-b9365ea10ae0,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
6ed938c9-e6a1-431b-b59b-e6b90fcefd71,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d46ec090-4c89-4218-9230-976028e3c662,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
2c173c88-3ad3-4a8f-a450-a09397fa72b3,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
ac9d0a9a-63db-40ad-a243-4e9d6db67e4d,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
a2951980-7370-45d6-a24b-e43ce13f771a,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
133067e4-a07e-45b1-bb2d-f923ee2c9757,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
9ea49c5a-2dc8-4837-9e77-e2f497864779,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
4b5bd51d-1bf2-4e0a-a579-94207eccf963,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
25213be3-97fb-4963-b642-8c6d5b1075f8,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
5b876d4f-5311-405b-b8a3-c61fd3a7ad37,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
66b994f0-53f5-40a1-b106-6addbe165d20,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
1861ebc4-38db-416c-8219-fb9542364622,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
e2c532c3-08c8-4bb1-9c52-5b954b269d02,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
3ff6a720-851d-49ec-9524-1e4da9d0b881,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
c765d76d-fd1d-466c-a9f1-26cfb6589647,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
86d566c7-2c7f-4685-bcea-0135b60d21db,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
8600f7b4-203b-4476-8a5e-d8c131b20607,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
ec1790eb-f620-497e-9413-1008d411de9d,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
ddd999c8-a97e-4e94-af94-04e380a13086,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
3aeebe7a-5724-4870-8570-4af173510ddd,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
2fefd96c-962f-4018-8035-de173ab17b63,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-20 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
