uuid,CRM_Desription
d5d21bc4-518e-42e6-a4c8-c26d08584e8f,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
36cfaa67-18fd-496a-9fda-d20099af3541,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
4cefe91b-b07c-4378-9b5e-faf04548acde,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
525f44a9-150d-4f07-9641-9cb82ef9512b,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
07dc6438-faac-4dea-91f9-d1ee57dcb31c,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
2e3888a4-185c-4005-b9cc-2c6be3a1dc8b,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
fec0c844-9f06-401e-b3ab-c48db2ece02f,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
731c86a9-50d6-4560-aa62-6d8321b8b120,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
3c5153c2-e298-4d06-a05e-bbaca219e9c4,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d6b15793-e9a7-4ad4-8176-aaddf9f46f31,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d20a47c9-7990-4fea-8ec5-df0900bbaa36,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
628d0cde-b18b-491e-adb4-83628dfb459b,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
04073971-a6c7-4da4-b7d5-572387405af6,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
275abe83-0ddf-4af1-be79-5b98a4e72a3c,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f12e1425-1ec7-4252-86b5-5065a6ce7846,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
3356fef9-a045-4d84-a129-1365c326a569,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
18dc9707-3bcd-4ea7-9871-574e07ff6bcb,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
91505662-c8ae-4e78-bb1d-073494bd230a,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
def5ec8a-1527-4e24-9bbc-e40c3663a354,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
92ac2e84-0681-4465-9939-d950bc06048f,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
2fc74fd8-ce8d-457c-9379-f53002d4cd20,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
1e181895-6dc9-4515-853f-d4ed45e6f5c0,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
92a8f7b7-d4b8-4532-a75e-dfdffea77205,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d5750927-3630-4067-8751-271d6942145e,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
81b42257-07d9-4612-8437-b9d8cb55d74b,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
0584d1bf-6eb3-4dbe-979a-7bf1e90de966,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d45805c3-cc20-4451-8756-e8fd00c34e4d,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
1fd8c6a2-ac1e-4868-b64c-546fd65d85b1,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
09ceb387-256a-42d7-ace1-4736f8eb569e,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d1fc9c12-d200-4040-9144-cb5c968a3036,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d703f96c-4aa3-4174-a7ec-9a8f34ff8863,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
ded1946a-8e50-401a-91f4-622b3552a4f9,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
7a8bdcee-1aa7-430b-84d2-c1984b8162e6,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
69083f16-bd70-4621-9fa6-4ffdf4152b8f,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
a35f86a3-1918-415f-b2b9-0bc030eb4757,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
b0b5e5ad-5502-40b1-9081-054885e76b0c,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
74eec1c3-597c-4bdd-9684-3b8ccb617481,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f0a2fbc8-d4a1-443e-9b03-a550209a029d,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
4c154eae-48d7-443f-a7fc-e92fc962061a,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
1c88aa77-f330-4320-8387-63c374e47284,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
0d7978e6-bc84-4979-9d65-fd1befd4946d,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
15024463-4332-4b6c-9172-b3e4e464eaef,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
5ae6857b-57a3-4d14-839c-009f6ce8846c,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
44aecb1e-1386-4786-bf8e-a9a88671eeb6,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
e31ea098-cfb5-4201-8a4c-04f495cbc0e1,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
f49bbf6e-6d24-413c-999b-8c85ea3f0b23,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
a54d25a8-6e8c-4d59-9ddd-010cb9b885a5,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
d9cf0f81-c01c-485d-8748-43294e6094d5,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
2481f52a-27ad-47c9-9ad7-9c0aa64875ca,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
8013893d-8f74-48d3-8f33-4c9177c7eced,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-21 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
