uuid,CRM_Desription
f279e434-aaf8-4b64-911b-f95a6bc18be0,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
78353088-4dfa-4c0c-99b8-b5de914d783a,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
e6f025a7-f6ba-4da9-9e34-19542f8ec03f,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
5e62cbaf-f7c2-4c53-a2c1-3ea0b5eb3b9e,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
1385ea6c-451f-475b-95a0-ad9380c6f67f,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
b54c0cc2-e2ed-44ad-ab74-1504869a354e,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
a2151cda-7e3c-485b-af0c-77a0d165fd45,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
825c8951-6d7a-4f11-b36d-76992813a6d8,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
92c994aa-ba1f-415d-8490-68a88b83f6cc,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
1265bf3a-67a2-4f87-880f-f4206fc571ad,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
7d380bff-717f-4e17-b373-63171058f7e9,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
3c3ffc7a-255e-427e-8d15-5ce2b00731ad,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
af2cf098-bb2e-4ebf-8d7e-6b296ededcaa,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
08cd23e6-efb9-4ff7-836e-b8003aea96aa,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
740a3168-9385-4f35-a883-cdb317f616df,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Gift Card $50 reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
469d5494-02d1-41ee-8bd0-9ffc73117229,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
5a43115a-9d90-489b-84b6-fed466e4babd,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
cbf2cfd4-c4eb-4de0-bfa7-991ef47af7aa,"Customers Money offer has expired. Customer was emailed and sent a Push Notification on 2017-07-24 with an incentive of Interest Free reminding them to login to their account and refresh their MogoMoney offer. Incentive expires on 2017-08-15"
